time,timebounds_lower,timebounds_upper,ghg_p05,ghg_p17,ghg_p50,ghg_p83,ghg_p95,natural_p05,natural_p17,natural_p50,natural_p83,natural_p95,other_human_forcing_p05,other_human_forcing_p17,other_human_forcing_p50,other_human_forcing_p83,other_human_forcing_p95,anthropogenic_p05,anthropogenic_p17,anthropogenic_p50,anthropogenic_p83,anthropogenic_p95,total_p05,total_p17,total_p50,total_p83,total_p95,residual_p05,residual_p17,residual_p50,residual_p83,residual_p95
1965.5,1965,1966,0.322535581,0.373063993,0.418893444,0.465602626,0.507189423,-0.046298495,-0.033125322,-0.014774052,0.000334347,0.008292947,-0.331714692,-0.276251045,-0.204827094,-0.137703396,-0.084958666,0.134364978,0.16669597,0.212161664,0.256281918,0.288397798,0.109513096,0.13732426,0.176514378,0.214771025,0.242000319,-0.099084329,-0.068148045,-0.024777438,0.019684388,0.05179988
1966.5,1966,1967,0.330365879,0.382116516,0.428937591,0.476643716,0.519175881,-0.006158747,-0.001414015,0.006155076,0.021811747,0.035935804,-0.33752519,-0.281929117,-0.20973413,-0.141276452,-0.087100313,0.13835433,0.171300822,0.217643352,0.262586398,0.295418396,0.147823978,0.171946479,0.207950247,0.242286624,0.266132199,-0.071839433,-0.042321373,-0.000539416,0.041639137,0.071282284
1967.5,1967,1968,0.338603296,0.391639638,0.439498352,0.4882438,0.531766861,0.006173615,0.014074127,0.027143496,0.0452956,0.062144863,-0.344411187,-0.287866193,-0.214359546,-0.144409156,-0.088803179,0.14300325,0.176509182,0.2236796,0.269443294,0.302981256,0.175384719,0.199123177,0.233598836,0.267971248,0.291720022,-0.059753177,-0.032521211,0.00583898,0.04405841,0.070533074
1968.5,1968,1969,0.347184809,0.401561968,0.450502347,0.500335973,0.544889544,0.010470033,0.022723113,0.040159568,0.061266453,0.080064803,-0.351607325,-0.29402873,-0.219108154,-0.147587777,-0.090453406,0.147861526,0.181973314,0.230034636,0.276677419,0.310974404,0.193289649,0.217532358,0.251807734,0.287364401,0.312606893,-0.133601969,-0.104393855,-0.064628627,-0.025719938,0.001593739
1969.5,1969,1970,0.356458936,0.412288813,0.46238539,0.513376667,0.559041101,0.011739164,0.025377361,0.044444979,0.067022242,0.086782808,-0.357300699,-0.299717942,-0.224008308,-0.151099353,-0.092276409,0.153306926,0.188264365,0.237461908,0.285112101,0.320246482,0.203398757,0.228213713,0.263308746,0.299801818,0.326182022,-0.007457481,0.021610771,0.061810418,0.101048621,0.128406512
1970.5,1970,1971,0.366883765,0.42435236,0.475732369,0.527997349,0.574887294,0.013518427,0.029228001,0.050340912,0.074403424,0.095130659,-0.365729585,-0.307584336,-0.230515144,-0.155736296,-0.094906238,0.157888897,0.193931124,0.244648952,0.293704665,0.329999896,0.213957582,0.239646525,0.275947594,0.313946227,0.341890869,-0.07339061,-0.043940709,-0.003640559,0.035451601,0.062688199
1971.5,1971,1972,0.377865418,0.437058804,0.489818835,0.543450654,0.591641636,0.016238393,0.035224332,0.059564718,0.085745084,0.107779692,-0.375675981,-0.316122861,-0.237063568,-0.16013247,-0.097106185,0.163329928,0.200259073,0.25229467,0.302648429,0.340076369,0.227999961,0.254569428,0.292088368,0.33193559,0.361627844,-0.215707586,-0.18401938,-0.141279363,-0.10023256,-0.071953128
1972.5,1972,1973,0.389618468,0.450654236,0.504897978,0.559993041,0.609580785,0.018091743,0.039293089,0.065989507,0.093887215,0.116954251,-0.387783982,-0.32542748,-0.243381529,-0.163933466,-0.0985289,0.17041473,0.207807601,0.260714199,0.312081343,0.35051761,0.241232463,0.268322344,0.306578904,0.34757188,0.378451055,-0.120339818,-0.087748971,-0.043868728,-0.002352608,0.027070518
1973.5,1973,1974,0.403517133,0.466756928,0.52273798,0.579518839,0.630706866,0.018947106,0.041138474,0.068957011,0.09780331,0.12140924,-0.399558846,-0.334838721,-0.250109567,-0.168230493,-0.100364454,0.179286978,0.217480475,0.27163556,0.324286398,0.363845729,0.253438096,0.281158032,0.320421083,0.362301027,0.39410011,0.008986797,0.042633884,0.087249811,0.129620822,0.159272563
1974.5,1974,1975,0.417663988,0.483124075,0.540919683,0.599477904,0.652330692,0.019049659,0.041321568,0.069279656,0.098355978,0.122034743,-0.406029344,-0.340716911,-0.254721498,-0.171292742,-0.101448388,0.191095277,0.230145712,0.285431513,0.339123288,0.379497368,0.266430265,0.294473479,0.334712797,0.376858775,0.409017437,-0.229826938,-0.195443208,-0.149935667,-0.106094342,-0.075330468
1975.5,1975,1976,0.430142566,0.497516076,0.556934438,0.61714423,0.671552711,0.018773219,0.040664428,0.068312334,0.097291153,0.12086637,-0.40996832,-0.344067026,-0.257091496,-0.172615798,-0.101258731,0.203690332,0.243255956,0.299195909,0.353524364,0.394393498,0.279081109,0.307026488,0.34777368,0.389677271,0.421910054,-0.18374869,-0.14876963,-0.102358137,-0.057563031,-0.02646584
1976.5,1976,1977,0.441921264,0.511085875,0.572029816,0.6338084,0.689712869,0.018380672,0.039761619,0.066956807,0.095705238,0.119150413,-0.41682651,-0.349563765,-0.260901928,-0.174876933,-0.101630536,0.213765215,0.253795686,0.310444838,0.365532881,0.407043749,0.288732656,0.316778707,0.357953242,0.399714,0.432094766,-0.294851369,-0.261183119,-0.216670556,-0.173201929,-0.14323876
1977.5,1977,1978,0.454878194,0.526051235,0.588651006,0.652099653,0.709601688,0.019095304,0.041357569,0.069404917,0.098787299,0.122761725,-0.42661854,-0.357172572,-0.266051865,-0.177924441,-0.102210267,0.223721095,0.264249437,0.321728683,0.377734675,0.420051244,0.301472015,0.32983199,0.371728109,0.413938166,0.446946371,0.005879518,0.041262309,0.088054326,0.133831516,0.165169986
1978.5,1978,1979,0.46923786,0.54264585,0.607089307,0.672367896,0.731606112,0.020812221,0.045164369,0.075525294,0.106723924,0.13205701,-0.435115961,-0.363427228,-0.269900939,-0.179845367,-0.101554218,0.236965575,0.277920504,0.336081122,0.392886859,0.435898327,0.320652067,0.3492097,0.392094448,0.435116977,0.469147494,-0.113302363,-0.077261475,-0.029625071,0.016806428,0.048326126
1979.5,1979,1980,0.484222289,0.559965701,0.626360506,0.693576949,0.754628841,0.022572632,0.049013966,0.081989335,0.115524653,0.142581428,-0.4439501,-0.369893087,-0.273883932,-0.181878201,-0.101013906,0.250790402,0.292218859,0.351104377,0.408723648,0.452382717,0.340453032,0.369469421,0.41356174,0.457639862,0.492750855,-0.048504498,-0.012441255,0.034035587,0.079829161,0.110572616
1980.5,1980,1981,0.499955044,0.57814538,0.646607075,0.715871933,0.778825161,0.023270142,0.050471744,0.084716602,0.119794792,0.148053416,-0.451156059,-0.375388903,-0.277518798,-0.183968025,-0.101275066,0.265911041,0.307914156,0.367540247,0.425892517,0.470033972,0.358644285,0.388016401,0.433020347,0.477495969,0.513004083,0.03585159,0.072322568,0.120629308,0.168218481,0.200812324
1981.5,1981,1982,0.515762362,0.596404601,0.666949447,0.738297057,0.803184264,0.022717459,0.049157621,0.083028862,0.118395429,0.147017872,-0.453973092,-0.377443454,-0.278708518,-0.184451622,-0.100817697,0.284156387,0.326606196,0.386622595,0.445312609,0.489556833,0.376760766,0.40581334,0.451026261,0.494582267,0.52963171,0.072562988,0.108638592,0.155687664,0.202769633,0.234771225
1982.5,1982,1983,0.53064917,0.613581666,0.686080847,0.759424221,0.826171885,0.018516216,0.039754456,0.069368713,0.101951189,0.12880983,-0.459342049,-0.380279198,-0.279494205,-0.184145371,-0.099305324,0.302156901,0.344582934,0.404433453,0.462970869,0.507012531,0.385247109,0.412890964,0.456702068,0.496509715,0.528976373,-0.142928616,-0.109413752,-0.065293138,-0.019400345,0.011382257
1983.5,1983,1984,0.545419861,0.630626758,0.705055096,0.780371815,0.848965963,0.003140978,0.015093989,0.036157046,0.061706747,0.083356185,-0.46105749,-0.380616201,-0.278762622,-0.182894861,-0.097110595,0.321657984,0.3641457,0.423871885,0.482307167,0.526149063,0.375203949,0.401369918,0.444778144,0.481449291,0.50793441,0.066529632,0.096236181,0.136236188,0.180720701,0.209878241
1984.5,1984,1985,0.560637738,0.648190493,0.724604964,0.801937366,0.872418949,-0.008888737,0.001367366,0.016032875,0.036764414,0.054553905,-0.458165639,-0.378489224,-0.277051093,-0.181323278,-0.094734193,0.342556064,0.385424006,0.445371236,0.504076405,0.547999999,0.375037476,0.401632013,0.446496874,0.483015989,0.510704383,-0.113142042,-0.082439897,-0.041669498,0.004166803,0.034515966
1985.5,1985,1986,0.575966111,0.665881954,0.744293439,0.823661691,0.896045952,0.002717301,0.009045734,0.022661064,0.042935375,0.061581099,-0.460925643,-0.380166268,-0.277643649,-0.181116634,-0.093051943,0.361048173,0.404173671,0.464343546,0.523330623,0.567415128,0.401924898,0.428741293,0.472806888,0.509190733,0.536359082,-0.135494183,-0.10545834,-0.065460362,-0.020619078,0.009208269
1986.5,1986,1987,0.591482065,0.683788377,0.764220097,0.845654031,0.919957352,0.008168994,0.017685348,0.032736937,0.053571831,0.073115371,-0.464237894,-0.382060592,-0.278187145,-0.180725133,-0.090987287,0.379826143,0.42318196,0.483549288,0.542814306,0.58705023,0.431026363,0.458101998,0.501360627,0.537829518,0.56510136,-0.117578992,-0.087838217,-0.048152522,-0.003819231,0.025807714
1987.5,1987,1988,0.607300234,0.702046291,0.784536153,0.868071866,0.944332561,0.010491051,0.022603623,0.039874498,0.061760103,0.081820962,-0.470074039,-0.385620882,-0.27970885,-0.180882459,-0.08919077,0.397934248,0.441471276,0.502021038,0.561527973,0.605886411,0.456305546,0.483446494,0.526333545,0.562708456,0.589999575,0.005696349,0.034932198,0.07399671,0.117965949,0.14724593
1988.5,1988,1989,0.624207945,0.721569024,0.80626429,0.892028116,0.970350933,0.013342376,0.028834284,0.04938951,0.073319516,0.09454101,-0.477551049,-0.390311898,-0.281928629,-0.181445523,-0.087518528,0.416393435,0.460207212,0.521106822,0.581042989,0.625675648,0.484215744,0.511374932,0.554269399,0.590768322,0.618749186,0.014483377,0.044341059,0.084229457,0.128417146,0.157933983
1989.5,1989,1990,0.641814564,0.741899513,0.828902504,0.916992752,0.997455321,0.016552386,0.035875858,0.06073497,0.087806879,0.110957322,-0.48102383,-0.392308086,-0.282482884,-0.180912688,-0.084796688,0.437416053,0.481673358,0.543070687,0.603606605,0.648618307,0.516065043,0.543477984,0.586896432,0.624191804,0.654117663,-0.122790687,-0.091769651,-0.050951956,-0.006225259,0.02359961
1990.5,1990,1991,0.658629325,0.76130111,0.850506059,0.940851792,1.023408025,0.019044379,0.041311692,0.069744282,0.09981605,0.12488798,-0.483925151,-0.393865116,-0.282780871,-0.180293912,-0.082285999,0.457892944,0.502494534,0.564252432,0.625221648,0.670494379,0.545084867,0.572589789,0.616779396,0.65485819,0.686157152,0.025212553,0.05826421,0.100653537,0.146196005,0.176054711
1991.5,1991,1992,0.674624545,0.779750019,0.871045351,0.963563235,1.04813113,0.012466447,0.027416326,0.050323455,0.07728487,0.100153666,-0.499698603,-0.402359702,-0.285994411,-0.18076614,-0.080792575,0.473953292,0.51842099,0.580097024,0.641045857,0.686312873,0.544926966,0.572359262,0.6148683,0.650972666,0.677415866,0.012091637,0.040840458,0.080641927,0.124703996,0.154702122
1992.5,1992,1993,0.689527868,0.796922141,0.890164286,0.984735275,1.071214546,-0.057363011,-0.037339274,-0.013055203,0.002187192,0.012526864,-0.504969586,-0.403684179,-0.284799103,-0.178438375,-0.076991093,0.49334244,0.53794484,0.599698407,0.660762747,0.706013629,0.48346334,0.516867389,0.564757313,0.606104977,0.643154801,-0.164611234,-0.127662156,-0.083607843,-0.035115385,-0.000428276
1993.5,1993,1994,0.70283835,0.81224546,0.907230654,1.00369017,1.091926512,-0.11600524,-0.091176757,-0.058904921,-0.031265783,-0.014188325,-0.494707133,-0.396222621,-0.279162618,-0.173798535,-0.070907134,0.517660565,0.56206404,0.623279993,0.683762318,0.72831062,0.447469334,0.485934739,0.542227932,0.595619182,0.646382556,-0.125149638,-0.074879111,-0.02072468,0.036135466,0.075099825
1994.5,1994,1995,0.71565487,0.827005997,0.923680084,1.021962864,1.111889111,-0.072351816,-0.057338919,-0.036874465,-0.017786784,-0.006980781,-0.501120052,-0.397790319,-0.277549816,-0.170803349,-0.065973166,0.535304569,0.579526139,0.640478364,0.700730266,0.745042991,0.497218266,0.532233922,0.583579298,0.630579923,0.674018632,-0.085267451,-0.042838931,0.006702871,0.058899229,0.095341499
1995.5,1995,1996,0.728996832,0.84239482,0.940834216,1.040983013,1.132629124,-0.026493949,-0.016130766,-0.003804053,0.005729719,0.01530461,-0.506493924,-0.398288005,-0.274907446,-0.166830052,-0.059511002,0.553991919,0.598391801,0.659521737,0.71988657,0.764124039,0.557519323,0.590868147,0.635918677,0.67849541,0.711248646,0.020021336,0.053155241,0.097310395,0.143568826,0.17782479
1996.5,1996,1997,0.742644595,0.858153413,0.958397435,1.060439573,1.153827367,-0.001835649,0.003845012,0.015372212,0.031134071,0.044544037,-0.499376634,-0.392041294,-0.269138988,-0.161414565,-0.051859241,0.578347161,0.622634154,0.683428253,0.743312341,0.786857155,0.608231475,0.640592591,0.681835013,0.722353128,0.749765397,-0.119632055,-0.090665861,-0.048561386,-0.00568557,0.027392656
1997.5,1997,1998,0.755787709,0.873311416,0.975307941,1.079213809,1.174294121,0.006386646,0.015247357,0.0302328,0.049412397,0.06575557,-0.511179129,-0.396135368,-0.268534914,-0.158791237,-0.047441982,0.593269175,0.638083525,0.699512792,0.7599441,0.803794702,0.640529163,0.672239379,0.713040756,0.752510847,0.778645057,-0.003454503,0.02452671,0.065686165,0.108389008,0.140770695
1998.5,1998,1999,0.769453379,0.889095857,0.992915809,1.098727726,1.195545846,0.011014732,0.024018181,0.042533841,0.064299008,0.082910317,-0.536394473,-0.406432368,-0.270675625,-0.157483843,-0.044898851,0.59684921,0.647243461,0.713050915,0.775852133,0.820748544,0.655844838,0.693288292,0.739029987,0.780036493,0.807247921,0.122677545,0.151429303,0.194069327,0.241216152,0.279547651
1999.5,1999,2000,0.784212589,0.906158334,1.011940109,1.119759191,1.218414655,0.014360709,0.031184573,0.053504198,0.077867448,0.098404136,-0.5314246,-0.401674301,-0.266119804,-0.15324187,-0.039329559,0.622024594,0.671443976,0.736559131,0.798931082,0.843368167,0.692676321,0.727860935,0.772899074,0.812941521,0.840334314,-0.16174795,-0.133217465,-0.091520783,-0.045304325,-0.00922447
2000.5,2000,2001,0.798184735,0.922301426,1.02996919,1.139760826,1.240191483,0.01707506,0.037070957,0.062945291,0.090008578,0.11230418,-0.506704202,-0.387101557,-0.257552767,-0.147424836,-0.031881147,0.658083658,0.70317193,0.764706463,0.824826654,0.867740122,0.73970913,0.768216525,0.809862895,0.847006978,0.873903599,-0.188873256,-0.161017397,-0.121569619,-0.078669333,-0.048828674
2001.5,2001,2002,0.811206384,0.937322172,1.046780195,1.158466124,1.260597112,0.019019567,0.041286732,0.069822686,0.099150506,0.122897672,-0.488572516,-0.376234047,-0.251200418,-0.142981633,-0.026028428,0.685123236,0.729222566,0.789620557,0.848721778,0.890743906,0.773302571,0.800454879,0.841668921,0.877428455,0.904526499,-0.061584294,-0.033692122,0.004294676,0.046346363,0.074523808
2002.5,2002,2003,0.824300102,0.952449543,1.063699203,1.177272859,1.281098505,0.020452839,0.044376667,0.074901952,0.106055146,0.130974481,-0.4896224,-0.375849947,-0.249869412,-0.141193431,-0.022671471,0.703241422,0.747348006,0.807710341,0.866685845,0.908493776,0.796106389,0.823254453,0.864977726,0.900374855,0.927673052,-0.02983764,-0.002033064,0.035431242,0.077747297,0.105655449
2003.5,2003,2004,0.838197571,0.968518792,1.081653374,1.197178707,1.302752092,0.021056777,0.045653811,0.076975491,0.109005078,0.134459848,-0.503104187,-0.382495212,-0.252449855,-0.14187361,-0.021953316,0.715463849,0.760286709,0.821615777,0.881533939,0.924012162,0.810144671,0.838399613,0.881199066,0.917225381,0.945085876,-0.046795662,-0.018658936,0.01954301,0.06302774,0.091985957
2004.5,2004,2005,0.852262821,0.984779073,1.099831658,1.217339348,1.324679602,0.020957587,0.045386989,0.076480472,0.108484109,0.133833504,-0.508338019,-0.385729423,-0.25415163,-0.142302342,-0.019643028,0.730804041,0.776078417,0.838015139,0.898505351,0.941327344,0.825216429,0.854152657,0.897316383,0.933430528,0.96154059,-0.140177162,-0.111911547,-0.073543748,-0.029653711,2.96E-05
2005.5,2005,2006,0.865900937,1.000535262,1.117475637,1.236941806,1.346011114,0.02060398,0.044572018,0.075140521,0.106840917,0.131952081,-0.510271257,-0.387982694,-0.255814744,-0.142793708,-0.016369218,0.747102243,0.792435234,0.854568498,0.915340906,0.958357234,0.840502857,0.869580206,0.91266856,0.94868546,0.976881335,-0.01589291,0.0125262,0.050755196,0.094535769,0.124354877
2006.5,2006,2007,0.879671364,1.016444469,1.135290742,1.25672731,1.367545658,0.01993301,0.043055034,0.072757683,0.103896347,0.128678832,-0.516582809,-0.392540399,-0.258780326,-0.144265217,-0.0149406,0.760823895,0.806607332,0.869393515,0.930852847,0.974355317,0.851918296,0.881871283,0.925293412,0.961858845,0.990109854,-0.062130668,-0.033934495,0.004310757,0.048325549,0.078755715
2007.5,2007,2008,0.893461466,1.032381526,1.153143525,1.276561133,1.38913521,0.019294023,0.041619856,0.070502357,0.101076165,0.125611401,-0.519691116,-0.394426772,-0.259465509,-0.143804709,-0.011554048,0.777224242,0.823407894,0.886716732,0.948648992,0.992391292,0.866001707,0.896822101,0.940458992,0.977543661,1.00571642,-0.058515707,-0.03035447,0.007798156,0.051848008,0.082876915
2008.5,2008,2009,0.907374388,1.048453067,1.17115633,1.296572964,1.410912778,0.018960314,0.040880301,0.06927373,0.099500606,0.123986571,-0.513845848,-0.390649088,-0.256439291,-0.140675469,-0.005462497,0.798908828,0.845275416,0.908702714,0.970644221,1.014119695,0.886382807,0.917806055,0.961271184,0.998420341,1.026271735,-0.205502309,-0.177797093,-0.139383408,-0.09550883,-0.063928651
2009.5,2009,2010,0.921065699,1.064274104,1.188908637,1.316325844,1.432421283,0.018677685,0.040256335,0.068257324,0.098232668,0.122737571,-0.503109925,-0.382716876,-0.250242276,-0.135319175,0.000988358,0.82302193,0.869821059,0.933591489,0.995645018,1.038796631,0.909298214,0.941466865,0.985156008,1.022795169,1.050380009,-0.098297637,-0.07045504,-0.031331711,0.01305833,0.045799482
2010.5,2010,2011,0.934719165,1.080051745,1.206615789,1.336032096,1.453880321,0.018804012,0.040551789,0.068638603,0.098737522,0.12352184,-0.498706279,-0.377161914,-0.244013255,-0.129188444,0.008382272,0.846018048,0.893352406,0.957536387,1.019759692,1.062673623,0.93257938,0.965199273,1.009483423,1.047698467,1.075206894,-0.039504883,-0.011912158,0.026982178,0.071417926,0.104326148
2011.5,2011,2012,0.94870544,1.096211235,1.224742242,1.356185936,1.475819268,0.019319838,0.041709727,0.070432619,0.101111931,0.126482067,-0.495337575,-0.373241344,-0.239740055,-0.124754247,0.014851734,0.867537094,0.915473952,0.980200891,1.042799285,1.085725344,0.955675523,0.988737817,1.033833606,1.072943452,1.100831391,-0.208211154,-0.179797412,-0.139512613,-0.094008264,-0.060005647
2012.5,2012,2013,0.962639753,1.112317712,1.242825925,1.376302657,1.497727657,0.019994743,0.043202111,0.072865435,0.104411927,0.130523608,-0.493239247,-0.370710561,-0.236982579,-0.121818609,0.019483803,0.887492007,0.936001443,1.00123729,1.064218987,1.107247645,0.977817841,1.011242605,1.057149138,1.097147788,1.125695825,-0.193233153,-0.164073202,-0.122910984,-0.076946147,-0.04280012
2013.5,2013,2014,0.977208473,1.129162507,1.26171428,1.39727674,1.520543534,0.021137656,0.045731228,0.076927552,0.10978416,0.136905245,-0.489651717,-0.366577433,-0.232624515,-0.117513934,0.025062274,0.909349023,0.958673808,1.024587103,1.08803484,1.131193456,1.003475222,1.037183605,1.084136392,1.125342573,1.155052338,-0.175983458,-0.145971238,-0.103734437,-0.056574786,-0.021544037
2014.5,2014,2015,0.99214605,1.146442623,1.281088616,1.418778701,1.543935307,0.021968087,0.047538569,0.079972648,0.114018156,0.142038176,-0.484109902,-0.360774054,-0.226909733,-0.112096257,0.031411176,0.93277622,0.983112007,1.049847637,1.113843152,1.15718816,1.029483655,1.063907552,1.1121158,1.154549383,1.185783695,-0.157524774,-0.125921661,-0.082393402,-0.034283876,0.001242655
2015.5,2015,2016,1.007074508,1.163699615,1.300458363,1.440302054,1.567356424,0.021868279,0.047262228,0.079777401,0.114190164,0.142535861,-0.487295968,-0.358910419,-0.222247595,-0.106880846,0.038054463,0.954368105,1.005562217,1.07288926,1.137205817,1.180553915,1.050443818,1.085777777,1.135338809,1.178067548,1.209752479,-0.028369674,0.003442339,0.046824257,0.096008909,0.131938304
2016.5,2016,2017,1.023048305,1.182188678,1.321160955,1.463243644,1.592286167,0.021259495,0.04586853,0.077703361,0.111780117,0.139975481,-0.479731131,-0.351124379,-0.214805748,-0.099959826,0.045879902,0.980211895,1.032788444,1.101303518,1.166357163,1.210056342,1.073563845,1.110907572,1.161986198,1.205621157,1.23848096,0.050824357,0.083710348,0.127712021,0.178246533,0.215661393
2017.5,2017,2018,1.039385214,1.201094752,1.342340963,1.486718462,1.617798473,0.021043224,0.045384225,0.076872744,0.110738002,0.138900318,-0.464247316,-0.33942511,-0.205827676,-0.09217376,0.054139528,1.008127941,1.062495538,1.132761555,1.199031748,1.243672969,1.099699205,1.139639542,1.192369137,1.23810482,1.272861415,-0.070910165,-0.036214419,0.009631891,0.062174397,0.101959761
2018.5,2018,2019,1.055297941,1.219496994,1.362994918,1.509667286,1.642768442,0.020906985,0.045080635,0.076359663,0.110104803,0.138305769,-0.454146957,-0.330823887,-0.198544977,-0.085609103,0.061205963,1.033419453,1.089428643,1.16139761,1.228897623,1.274615816,1.123573555,1.1656412,1.220295097,1.268300607,1.304598928,-0.185151127,-0.148909569,-0.100669796,-0.046138913,-0.004248116
2019.5,2019,2020,1.071281017,1.237982608,1.383745049,1.532727806,1.667865759,0.019964214,0.042955612,0.073228426,0.10630518,0.134152401,-0.456470632,-0.329168907,-0.194782473,-0.081669136,0.066702912,1.055081366,1.112170568,1.185211284,1.253253687,1.299125246,1.141426612,1.185056124,1.241431551,1.290302038,1.326282247,-0.078671474,-0.042487544,0.006590793,0.062706991,0.106159854
2020.5,2020,2021,1.087311934,1.256519959,1.404562133,1.555864107,1.693053051,0.018541409,0.039779496,0.068530612,0.100531202,0.12776389,-0.457335705,-0.325732381,-0.189276102,-0.07654708,0.071721438,1.07698018,1.135755777,1.210561761,1.279702175,1.326256535,1.157953262,1.203649299,1.262488357,1.313021901,1.349085946,-0.070399272,-0.034087311,0.016721755,0.075693244,0.121377244
2021.5,2021,2022,1.103408563,1.275138625,1.425474925,1.579116268,1.718376287,0.018464545,0.039662063,0.068048559,0.099811785,0.127050928,-0.457801574,-0.322229984,-0.18399935,-0.071886035,0.075779474,1.097908136,1.158811859,1.235809394,1.306380476,1.353914093,1.177778754,1.225889053,1.287184834,1.339919877,1.377040219,-0.258986547,-0.221722515,-0.168550749,-0.107524962,-0.059594515
2022.5,2022,2023,1.119652124,1.29393382,1.446584386,1.602584799,1.743936157,0.019947728,0.043024969,0.072922986,0.105778817,0.133872413,-0.448228549,-0.314707539,-0.178071208,-0.066690965,0.082106259,1.122359991,1.184980529,1.263805117,1.335661403,1.384315187,1.206749249,1.256484435,1.319305769,1.374520029,1.413706865,-0.256236049,-0.216814614,-0.161273602,-0.09855474,-0.048789775
2023.5,2023,2024,1.135817482,1.312621238,1.467591081,1.625958006,1.769397983,0.022342274,0.048358216,0.081305007,0.11641178,0.146022525,-0.456421043,-0.316537218,-0.176642381,-0.064255061,0.086604454,1.140173039,1.204394153,1.285066468,1.358301089,1.407892196,1.232238493,1.283634084,1.348306996,1.405561263,1.447020806,0.008793481,0.050682613,0.108751018,0.17360999,0.225144169
2024.5,2024,2025,1.152453159,1.331867607,1.489200822,1.649975152,1.795546718,0.024412519,0.052902392,0.088764632,0.126268021,0.15743371,-0.484002421,-0.327062113,-0.178519778,-0.06296839,0.089958144,1.147397171,1.216670425,1.301689012,1.377854691,1.42886254,1.245160389,1.302660099,1.372154278,1.432720545,1.477122156,0.057489131,0.101993794,0.162800775,0.232046447,0.289478812
