time,timebound_lower,timebound_upper,CO2,CH4,N2O,HFC-134a,HFC-23,HFC-32,HFC-125,HFC-143a,HFC-152a,HFC-227ea,HFC-236fa,HFC-245fa,HFC-365mfc,HFC-43-10mee,NF3,SF6,SO2F2,CF4,C2F6,C3F8,c-C4F8,CFC-12,CFC-11,CFC-113,CFC-114,CFC-115,CFC-13,HCFC-22,HCFC-141b,HCFC-142b,CH3CCl3,CCl4,CH3Cl,CH3Br,CH2Cl2,CHCl3,Halon-1211,Halon-1301,Halon-2402,n-C4F10,n-C5F12,n-C6F14,i-C6F14,C7F16,C8F18,CFC-112,CFC-112a,CFC-113a,CFC-114a,HCFC-133a,HCFC-31,HCFC-124
1981.5,1981,1982,340,1602.636083,301.9035,0.297,4.263,0.036647194,0.13206,0.209,0.000135197,0.003,0.001197,0,0.000127619,0,0.003,0.975,0.382,54.612,1.296,0.059785,0.407822,320.77,175.0235,23.25697322,10.59754167,2.01,1.294,47.8873382,0.19441322,0.75285392,91.5327,95.40340254,548.7653707,7.849401621,18.1670859,8.967849039,0.8755,0.45075,0.166,0.024,0.0175,0.008,0,0.006560156,0.006901409,0.1275,0,0.029,0.47816667,0.01581,0,0
1982.5,1982,1983,340.76,1618.720889,303.075,0.339,4.602,0.065964949,0.07668,0.192,0.00015773,0.002,0.001197,0,0.000269655,3.74E-06,0.004,1.102,0.405,55.605,1.367,0.0664,0.437303,337.32,183.227,27.428,11.04066667,2.29,1.393,50.80920936,0.19741961,0.78180984,95.8972,96.54742098,548.9834749,7.934991458,18.45744384,9.135039932,1.0105,0.5415,0.187,0.028,0.0205,0.008,0,0.0077625,0.007240499,0.1395,0,0.031,0.52133334,0.02418,0,0
1983.5,1983,1984,342.44,1632.615266,303.6525,0.422,4.989,0.028401575,0.14271,0.191,0.000180262,0.011,0.001197,0,0.003,3.17E-05,0.006,1.217,0.426,56.621,1.44,0.071,0.469505,354.42,192.2615,30.069,11.586,2.6,1.505,53.92299159,0.18840044,0.79678704,99.82525,97.85530683,549.1685519,8.019996365,18.73240864,9.30711047,1.1655,0.6475,0.2025,0.0325,0.0235,0.008,0,0.008971387,0.007240499,0.1535,0,0.03325,0.55599999,0.02976,0,0
1984.5,1984,1985,343.99,1644.65,304.3415,0.305,5.413,0.029317755,0.116085,0.207,0.000202795,0.017,0.001197,0,0.005,7.40E-05,0.008,1.341,0.465,57.688,1.527,0.076,0.504943,370.36,200.5335,34.274,12.17625,2.93,1.624,57.64767398,0.16935997,0.84271712,104.464815,99.17642421,549.3226302,8.103740166,18.99078842,9.483822055,1.322,0.77625,0.224,0.0375,0.027,0.008,0,0.010525439,0.0077454,0.1705,0,0.03625,0.60600001,0.02976,0,0
1985.5,1985,1986,345.46,1657.26,304.8985,0.407,5.842,0.055886971,0.150165,0.239,0.002249685,0.017,0.001197,0,0.004,0.00011811,0.009,1.485,0.526,58.718,1.617,0.082,0.543629,387.3,210.593,39.285,12.67108333,3.29,1.757,62.68358122,0.20343239,0.87267152,108.498425,100.4049209,549.4526883,8.199989374,19.23167473,9.664215622,1.4775,0.92725,0.2455,0.043,0.0305,0.008,0,0.012607859,0.008102531,0.193,0,0.04,0.65600002,0.02976,0,0
1986.5,1986,1987,346.87,1670.07,305.809,0.422,6.284,0.034814834,0.14484,0.287,0.019787868,0.018,0.001197,0,0.001,0.00026037,0.009,1.646,0.587,59.71,1.707,0.089,0.642,406.23,220.8765,44.473,13.33116667,3.68,1.908,68.79459236,0.25854954,0.97950888,111.73526,101.9774373,549.5567533,8.294995167,19.45397577,9.847889606,1.65,1.11075,0.268,0.0485,0.0345,0.016,0,0.0153,0.009501247,0.2215,0,0.04425,0.69700003,0.03534,0,0
1987.5,1987,1988,348.62,1680.1285,306.011,0.359,6.72,0.020155957,0.14271,0.307,0.046362445,0.022,0.001197,0,0.003,0.00069046,0.008,1.81,0.626,60.716,1.796,0.096,0.674,426.44,232.0905,50.738,14.04641667,4.1,2.059,73.23467099,0.23950907,0.98150584,115.570945,103.1784531,549.646775,8.389330954,19.65658494,10.03627725,1.838,1.30925,0.287,0.054,0.038,0.016,0,0.01845,0.011,0.254,0,0.049,0.741,0.0372,0,0
1988.5,1988,1989,351.15,1692.913,306.7245,0.378,7.212,0.034814834,0.158685,0.365,0.081105674,0.02,0.001197,0,0.003000001,0.001493088,0.008,1.975,0.657,61.742,1.888,0.104,0.704,449.06,242.834,57.725,14.6445,4.55,2.196,77.70790703,0.21946647,0.99947848,120.832705,104.2990619,549.7208285,8.489993168,19.83841464,10.2391292,2.0275,1.50275,0.3125,0.06,0.0425,0.024,0,0.02205,0.0135,0.2895,0,0.0545,0.79900002,0.04092,0,0
1989.5,1989,1990,352.8,1706.6845,307.7825,0.419,7.765,0.054054611,0.158685,0.423,0.123860199,0.014,0.001197,0,0.003000001,0.002615397,0.008,2.153,0.673,62.787,1.981,0.111,0.732,468,251.562,64.395,15.14775,5.01,2.317,83.3758146,0.24552185,1.12428848,124.92823,105.471,549.780857,8.589393769,19.99840982,10.35722586,2.223,1.684,0.3395,0.0655,0.047,0.032,0,0.02565,0.016,0.3285,0,0.06125,0.85100001,0.04371,0,0
1990.5,1990,1991,353.98,1714.4015,308.71,0.461,8.315,0.046725173,0.12993,0.48,0.176202852,0.014,0.001197,0,0.005000002,0.004025665,0.009,2.349,0.676,63.818,2.073,0.118,0.758,483.15,258.094,70.637,15.59133333,5.46,2.422,89.61342676,0.27658788,1.51968656,129.338405,106.1975,549.8308517,8.694339761,20.15157459,10.32710571,2.44,1.85575,0.3675,0.071,0.0515,0.032,0.015,0.02925,0.019,0.3725,0,0.069,0.91000003,0.04929,0,0
1991.5,1991,1992,355.29,1727.8595,309.418,0.419,8.848,0.050389892,0.1704,0.535,0.298101426,0.041,0.001196999,0,0.008000002,0.005709253,0.014,2.562,0.687,64.82,2.163,0.126,0.783,495.15,262.5705,75.902,15.86841667,5.89,2.509,95.66917555,0.25955167,2.28951464,131.595765,106.031,549.871074,8.804992592,20.30894426,10.07128333,2.6485,2.0165,0.389,0.077,0.056,0.04,0.0173,0.03375,0.022,0.4205,0,0.077,0.93633336,0.05673,0,0
1992.5,1992,1993,355.99,1735.4915,309.945,0.357,9.397,0.06321641,0.124,0.56,0.42,0.034,0.001196999,0,0.005000003,0.007651571,0.023,2.773,0.729,65.673,2.249,0.135,0.806,506.368125,265.4045833,80.2175,16.04160119,6.29,2.585,101.285,0.28159853,3.2300828,132.8555,105.7331667,549.9049077,8.914994065,20.46313357,9.682167632,2.844666667,2.16575,0.4095,0.0825,0.061,0.048,0.0196,0.03825,0.026,0.4585,0,0.0845,0.95966667,0.06417,0,0
1993.5,1993,1994,356.71,1737.49,310.264,0.5175,10.001,0.043976633,0.163,0.6175,0.5,0.034,0.002393997,0,0.001066686,0.00983798,0.036,2.984,0.768,66.459,2.335,0.145,0.827,512.9046667,266.4410833,82.3055,16.17533571,6.68,2.652,105.546,0.759,3.7975,127.0345,105.055375,549.9418873,9.027161373,20.6062784,9.620109484,3.028333333,2.2905,0.4285,0.0885,0.066,0.056,0.0219,0.04185,0.03,0.4785,0,0.09075,0.97100002,0.0744,0,0
1994.5,1994,1995,358.21,1743.083,310.8115,0.958,10.623,0.039395734,0.2045,0.694,0.59,0.044,0.002393992,0,0.002012556,0.012253878,0.051,3.207,0.804,67.199,2.421,0.157,0.848,518.9011667,266.60175,83.574,16.26689286,7.04,2.699,110.946,1.8905,5.0105,116.6995,104.2562083,545.3847258,9.131617577,20.73100942,9.59375446,3.240333333,2.3955,0.446,0.094,0.0705,0.064,0.0242,0.04635,0.0345,0.4885,0,0.13775,0.99114287,0.08835,0,0
1995.5,1995,1996,360.04,1748.095,311.415,1.8325,11.29,0.06504877,0.2785,0.8235,0.69,0.045,0.004787988,0,0.004000004,0.014884676,0.068,3.4525,0.851,67.943,2.514,0.171,0.869,525.2745833,265.5446667,83.767,16.3126,7.36,2.732,116.0595,3.514,6.2245,104.623,103.5537083,550.3866608,8.945095411,20.82965994,9.532502191,3.416333333,2.486,0.4565,0.1,0.0755,0.072,0.0265,0.0504,0.039,0.493,0,0.228,1.0134,0.09486,0,0
1996.5,1996,1997,361.8,1750.236,312.273,3.238,12.002,0.108109223,0.4165,1.021,0.82,0.053,0.007181984,0,0.00201362,0.017715674,0.087,3.6935,0.906,68.69,2.617,0.189,0.89,531.2251667,264.7809167,83.789,16.34093819,7.61,2.751,121.483,5.434,7.2475,91.1025,102.41725,537.8095957,9.12911969,20.89438406,9.145689375,3.553,2.56475,0.4655,0.106,0.081,0.088,0.0288,0.05445,0.0435,0.494,0,0.28025,1.0132,0.09858,0,0
1997.5,1997,1998,362.9,1753.672,313.113,5.2725,12.769,0.052222252,0.609,1.284,0.96,0.066,0.009575981,0,0.004000424,0.020732272,0.106,3.924,0.943,69.416,2.733,0.209,0.911,534.9467083,263.6425417,83.4685,16.36754861,7.8,2.773,125.952,7.3485,8.384,77.4495,101.4245,541.677942,9.06761459,20.91976881,8.538978167,3.722,2.63575,0.4735,0.112,0.0855,0.096,0.0311,0.0585,0.048,0.493,0,0.29275,1.0195,0.1023,0,0
1998.5,1998,1999,365.54,1764.065,313.8935,7.795,13.552,0.114522482,0.8875,1.6435,1.13,0.081,0.013166977,0,0.010000006,0.026339269,0.126,4.143,0.993,70.129,2.857,0.232,0.933,537.6064167,262.1469167,83.0605,16.38985764,7.95,2.796,131.5435,9.128,9.3585,65.032,100.4249167,564.2266566,9.343854179,20.35929871,8.207030054,3.88,2.69875,0.4755,0.118,0.09,0.112,0.0334,0.0621,0.053,0.4905,0,0.30525,1.0265555,0.10509,0,0
1999.5,1999,2000,367.64,1771.838,314.8905,10.8765,14.352,0.158499115,1.1495,2.0245,1.34,0.094,0.016757973,4.15E-06,0.011000006,0.032415465,0.148,4.3555,1.035,70.819,2.985,0.257,0.955,540.1163333,260.723875,82.606,16.4007691,8.07,2.815,136.7405,10.971,10.3355,54.3435,99.35420833,556.4456139,9.066814633,20.44127846,8.16053329,4.0115,2.75825,0.4765,0.1245,0.0945,0.128,0.0357,0.0657,0.058,0.487,0.075000003,0.318,1.0267777,0.11253,0,0
2000.5,2000,2001,368.83,1773.143,315.879,14.2175,15.172,0.209805187,1.473,2.449,1.57,0.113,0.02154597,0.015,0.01045,0.031,0.173,4.557,1.07,71.492,3.113,0.284,0.976,542.3546667,259.2490417,82.0955,16.39948326,8.16,2.829,141.7585,12.6935,11.4325,45.4425,98.279,547.4495706,9.091311479,20.03465831,7.522,4.1245,2.81875,0.4775,0.13,0.0985,0.136,0.038,0.06975,0.0625,0.4825,0.072999999,0.331,1.033,0.11253,0.027,0
2001.5,2001,2002,370.41,1771.652,316.6235,17.7275,15.863,0.277602496,1.8655,2.923,1.82,0.141,0.026333966,0.006,0.0152,0.031,0.2,4.76,1.108,72.143,3.233,0.312,0.996,543.1849167,257.5558333,81.569,16.39205804,8.24,2.845,147.677,14.15,12.4395,37.8415,97.29395833,536.7120607,8.576789719,19.54157919,7.238,4.2045,2.87125,0.478,0.1365,0.103,0.152,0.0397,0.07335,0.067,0.477,0.071999997,0.344,1.031625,0.11532,0.029,0
2002.5,2002,2003,372.42,1772.554,317.2715,21.5575,16.547,0.37838228,2.295,3.483,2.18,0.173,0.032318963,0.003,0.0247,0.038,0.231,4.976,1.16,72.808,3.351,0.342,1.018,543.7184583,255.662875,80.8315,16.37635379,8.3,2.864,153.025,15.4775,13.2415,31.53,96.23208333,539.1396699,8.206865617,21.38450099,7.19,4.2555,2.925325,0.477,0.1425,0.1065,0.16,0.0414,0.0765,0.071,0.471,0.07,0.357,1.0275267,0.12462,0.032,0
2003.5,2003,2004,374.97,1776.7495,317.9825,25.7015,17.263,0.517641617,2.8145,4.0975,2.59,0.208,0.03830396,0.041,0.0589,0.054,0.267,5.193,1.227,73.535,3.464,0.371,1.041,543.4867083,253.4801667,80.09,16.39598214,8.33,2.883,158.1225,16.614,13.898,26.3325,95.27983333,541.0224054,8.016321678,21.95576257,7.246,4.2905,2.9690375,0.4745,0.1475,0.109,0.168,0.0431,0.0801,0.0745,0.4655,0.068000004,0.37025,1.0234286,0.13671,0.035,0
2004.5,2004,2005,376.79,1776.124,318.6375,29.881875,18.111,0.769,3.342333333,4.8315,3.045791667,0.251,0.044288957,0.151,0.12255,0.072,0.309,5.41475,1.303,74.292,3.576166667,0.405666667,1.065,543.0787083,251.5014583,79.245,16.58966667,8.343333333,2.921583333,162.7017083,17.32575,14.85458333,21.86845833,94.27466667,534.6378333,8.057333333,17.13316667,6.853916667,4.323958333,3.0265,0.483583333,0.152,0.112,0.176,0.0448,0.08325,0.077,0.4605,0.067000002,0.384,1.027,0.16368,0.038,1.25
2005.5,2005,2006,378.82,1774.142,319.3485,34.48095833,19.064,1.087166667,3.954916667,5.640083333,3.623458333,0.304,0.050273953,0.351,0.20805,0.093,0.358,5.63625,1.349916667,74.981,3.666416667,0.43,1.092,542.3387083,249.397375,78.6515,16.53591667,8.347916667,2.946083333,168.5083333,17.640875,15.45516667,18.22883333,93.37604167,540.39125,7.979333333,17.56908333,7.186,4.338583333,3.06625,0.481958333,0.156,0.114,0.184,0.0465,0.0864,0.08,0.456,0.067000002,0.398,1.045,0.20367,0.042,1.3
2006.5,2006,2007,380.96,1774.364,320.1905,38.88166667,20.116,1.454583333,4.629708333,6.569,4.3155,0.365,0.061035146,0.604,0.3021,0.114,0.415,5.886,1.424,75.683,3.745666667,0.4595,1.121,540.859375,247.190625,78.0395,16.50816667,8.364666667,2.976916667,175.2262917,18.08520833,16.364625,15.25604167,92.26095833,533.2044167,7.742583333,18.60975,7.128416667,4.327583333,3.10025,0.475833333,0.1595,0.116,0.192,0.0482,0.08955,0.0815,0.453,0.066,0.40625,1.027,0.24738,0.048,1.32
2007.5,2007,2008,382.69,1781.2975,320.9415,43.27916667,21.025,1.910083333,5.52275,7.550208333,5.08725,0.43,0.066666667,0.838833333,0.3876,0.135,0.481,6.160541667,1.476833333,76.4195,3.849166667,0.480333333,1.151,538.64625,245.1025833,77.235,16.48241667,8.355083333,2.978416667,183.181625,18.772375,17.54383333,12.75633333,91.14358333,542.3396667,7.635875,20.15683333,7.056916667,4.298333333,3.131,0.470583333,0.1625,0.1175,0.2,0.0499,0.0927,0.0835,0.451,0.066,0.4075,1.026,0.28644,0.058,1.35
2008.5,2008,2009,384.79,1787.747,321.8485,47.87754167,21.89458333,2.408916667,6.527625,8.643083333,5.730791667,0.489458333,0.074,1.031166667,0.456083333,0.157,0.557,6.444125,1.516833333,77.10075,3.940083333,0.501,1.184,536.364625,243.1105833,76.4975,16.451,8.368166667,2.994583333,191.53875,19.35770833,18.71645833,10.70554167,89.99495833,545.00175,7.397875,21.97708333,7.054,4.246041667,3.161708333,0.466125,0.165,0.1195,0.2,0.0516,0.0963,0.085,0.449,0.066,0.4075,1.036,0.29388,0.069,1.25
2009.5,2009,2010,386.29,1792.6855,322.554,52.45804167,22.58183333,2.922666667,7.604041667,9.768541667,5.936833333,0.569458333,0.0835,1.186,0.500916667,0.177,0.64,6.724583333,1.566,77.68775,4.010083333,0.517333333,1.22,533.838125,241.266125,75.8745,16.417,8.37175,3.014583333,198.8315,19.85116667,19.69333333,8.991,88.63470833,537.8174167,7.151833333,21.49808333,5.042166667,4.191708333,3.174625,0.461458333,0.1675,0.121,0.208,0.0533,0.099,0.086,0.444,0.066,0.41875,1.036,0.28644,0.079,1.15
2010.5,2010,2011,388.57,1797.9145,323.436,57.54266667,23.22083333,3.810458333,8.839375,10.866625,6.138166667,0.647041667,0.08925,1.331333333,0.54275,0.195,0.731,7.012916667,1.632916667,78.30383333,4.0895,0.53775,1.259,530.8202083,239.433625,75.218,16.40541667,8.382416667,3.040416667,206.2320417,20.44470833,20.392125,7.541791667,87.55083333,541.47025,7.105708333,23.46766667,5.915083333,4.121083333,3.203791667,0.455291667,0.1695,0.12,0.208,0.055,0.1026,0.087,0.42,0.066,0.46,1.062,0.31248,0.084,1.1
2011.5,2011,2012,390.45,1803.326,324.446,62.692,24.05883333,4.721458333,10.339625,12.06104167,6.546875,0.727083333,0.096583333,1.51425,0.600416667,0.21325,0.828,7.287916667,1.711833333,78.99058333,4.171583333,0.557666667,1.303,528.162,237.2409583,74.5605,16.35533333,8.387833333,3.061916667,213.0605,21.36275,21.19670833,6.283416667,86.398875,531.22875,7.100041667,23.93708333,7.119416667,4.048875,3.225,0.447708333,0.172,0.123,0.216,0.0564,0.1053,0.088,0.417,0.066,0.495,1.04,0.37665,0.09,1.08
2012.5,2012,2013,392.46,1808.372,325.318,67.59504167,24.94333333,5.624708333,11.97766667,13.37629167,6.747958333,0.809166667,0.111916667,1.710583333,0.666333333,0.226916667,0.93,7.591,1.7985,79.74883333,4.2475,0.571083333,1.349,525.4724583,235.2864167,73.9195,16.331,8.404083333,3.085666667,218.6147917,22.36904167,21.64970833,5.228333333,85.217875,538.1569167,7.018083333,25.58308333,7.32875,3.96425,3.25525,0.441541667,0.1745,0.124,0.216,0.0578,0.108,0.089,0.4285,0.064000003,0.54,1.062,0.42129,0.093,1.07
2013.5,2013,2014,395.2,1813.7645,326.2485,72.578,25.97541667,6.843666667,13.85920833,14.708,6.74,0.90075,0.12175,1.896333333,0.719791667,0.23925,1.039,7.907666667,1.900333333,80.49258333,4.326166667,0.5875,1.397,522.3964167,233.6125417,73.2545,16.32191667,8.419666667,3.11975,224.1810417,23.26775,22.01245833,4.354458333,84.19970833,537.6939167,6.849,30.15166667,7.659916667,3.861375,3.291625,0.434708333,0.177,0.125,0.224,0.0592,0.1107,0.09,0.4235,0.064000003,0.6,1.033,0.42129,0.092,1.05
2014.5,2014,2015,397.12,1822.923,327.3695,77.76333333,27.06283333,8.241333333,15.83616667,16.09008333,6.573041667,1.0045,0.13225,2.049083333,0.786333333,0.2455,1.159,8.239541667,2.019,81.18341667,4.4055,0.602166667,1.447,519.6584167,232.2050833,72.6435,16.306,8.429333333,3.141166667,229.148875,23.79458333,22.113,3.638833333,83.12833333,540.2756667,6.714541667,31.49358333,8.472666667,3.762791667,3.309291667,0.427625,0.1795,0.126,0.224,0.0606,0.1134,0.091,0.42,0.067000002,0.64,1.027,0.40083,0.083,1.03
2015.5,2015,2016,399.42,1834.0055,328.3025,83.34841667,28.08108333,10.01645833,18.14141667,17.637,6.622958333,1.0955,0.141,2.228083333,0.856791667,0.254,1.295,8.568,2.106666667,81.90633333,4.485416667,0.61825,1.5,516.584875,230.9017917,72.0075,16.29025,8.46725,3.164666667,233.335625,24.23191667,22.17108333,3.078625,81.98641667,544.5976667,6.693166667,31.18816667,8.960416667,3.6585,3.313708333,0.420583333,0.19,0.14,0.22,0.062,0.11,0.092,0.412,0.066,0.68,1.05,0.39897,0.088399996,1.02
2016.5,2016,2017,402.85,1842.1665,329.124,89.41804167,28.921,12.07833333,20.53883333,19.20066667,6.657791667,1.206541667,0.149416667,2.423416667,0.936166667,0.26475,1.4405,8.896125,2.196833333,82.7115,4.5655,0.63325,1.558,513.227,229.703,71.4385,16.27833333,8.49775,3.1835,237.3919167,24.51120833,22.28120833,2.607375,80.782125,553.2806667,6.881333333,32.01341667,8.756083333,3.551208333,3.317416667,0.415958333,0.190899996,0.1384,0.224799996,0.0634,0.113919996,0.093,0.414649996,0.067000002,0.731999996,1.04,0.42501,0.088399996,1.001999996
2017.5,2017,2018,405,1849.2365,330.04,95.722,29.92716667,14.462625,23.337375,20.870875,6.800583333,1.327541667,0.165333333,2.638333333,0.992958333,0.272416667,1.622666667,9.250625,2.322416667,83.63608333,4.665333333,0.646583333,1.621,509.933875,228.6714583,70.936,16.26641667,8.55825,3.20625,240.9694583,24.50979167,22.331875,2.222208333,79.84120833,545.6726667,6.657458333,35.528,9.30325,3.448375,3.309125,0.408208333,0.194999996,0.142,0.226399996,0.0648,0.115399996,0.094,0.412799996,0.068000003,0.778999996,1.034300006,0.43989,0.088399996,0.985999996
2018.5,2018,2019,407.39,1857.777,331.1905,101.87,31.17158333,17.37370833,26.40020833,22.44441667,6.988791667,1.459708333,0.180083333,2.8525,1.046125,0.278833333,1.831583333,9.594958333,2.4075,84.60816667,4.758,0.664916667,1.686,507.049375,227.848375,70.3635,16.26666667,8.624416667,3.239333333,244.101125,24.378875,22.26845833,1.894833333,78.94729167,543.0563333,6.571791667,35.6685,9.34475,3.357416667,3.317208333,0.403041667,0.199099996,0.1456,0.227999996,0.0662,0.116879996,0.095,0.410949996,0.068800003,0.825999996,1.031600008,0.43896,0.088399996,0.969999996
2019.5,2019,2020,409.85,1866.3275,332.091,107.6064167,32.4755,20.35445833,29.53641667,24.01670833,7.15725,1.598291667,0.196083333,3.09675,1.08225,0.288916667,2.07725,9.944,2.500166667,85.55866667,4.847666667,0.684583333,1.75,502.9468333,226.2288333,69.799,16.29508333,8.677583333,3.279083333,246.7608333,24.38120833,22.22025,1.629,78.079625,540.8184167,6.491208333,36.77225,8.7815,3.26025,3.318541667,0.398625,0.203199996,0.1492,0.229599996,0.0676,0.118359996,0.096,0.409099996,0.069600003,0.872999996,1.02890001,0.43152,0.088399996,0.953999996
2020.5,2020,2021,412.3,1878.6,333.3,112.9885,33.72883333,23.29833333,32.63258333,25.57541667,7.092791667,1.750541667,0.207166667,3.2785,1.098,0.298416667,2.31525,10.278,2.581,86.48275,4.93725,0.704083333,1.811400005,500.377,223.4243333,69.2613,16.27641667,8.706916667,3.316916667,247.8944167,24.52266667,21.95479167,1.4,76.14258333,546.026,6.598458333,37.785,8.715333333,3.158041667,3.317208333,0.393541667,0.207299996,0.1528,0.231199996,0.069,0.119839996,0.097,0.407249996,0.070400003,0.919999996,1.026200012,0.450584996,0.088399996,0.937999996
2021.5,2021,2022,414.5,1896,334.6,118.727,34.89401666,28.58833333,36.78016667,27.4075,7.39225,1.966083333,0.223491662,3.508475,1.201,0.305816667,2.518674996,10.638,2.685408329,87.43895839,5.032500006,0.720583329,1.874200007,496.4436667,221.1243333,68.7121,16.28403333,8.774283329,3.346916662,249.0721667,24.62866667,22.07625,1.236666667,75.17591667,539.9617417,6.461916667,39.38965833,8.799208329,3.119416667,3.374416667,0.38575,0.211399996,0.1564,0.232799996,0.0704,0.121319996,0.098,0.405399996,0.071200004,0.966999996,1.023500014,0.458489996,0.088399996,0.921999996
2022.5,2022,2023,416.9,1911.9,335.9,124.5213333,36.11041666,31.06830416,39.6727375,28.92425833,7.472533329,2.090808329,0.23811666,3.725333333,1.224454162,0.3142,2.739083329,10.97845416,2.780016662,88.38546674,5.125083341,0.738549996,1.937000009,493.2543125,219.6039792,68.1629,16.28651666,8.828049996,3.380883329,251.7592125,24.59870416,21.92285,0.936766662,73.9967375,538.0253833,6.446841667,40.6684,8.738883329,3.011512518,3.366474996,0.381508338,0.215499996,0.16,0.234399996,0.0718,0.122799996,0.099,0.403549996,0.072000004,1.013999996,1.020800016,0.466394996,0.088399996,0.905999996